,tweet_user,tweet_text,tweet_id,timestamp
0,@BarackObama,"""...For love comes more naturally to the human heart than its opposite."" - Nelson Mandela",896523357272911872,5:06 PM - 12 Aug 2017
1,@BarackObama,"""People must learn to hate, and if they can learn to hate, they can be taught to love...""",896523304873238528,5:06 PM - 12 Aug 2017
2,@BarackObama,"""No one is born hating another person because of the color of his skin or his background or his religion...""pic.twitter.com/InZ58zkoAm",896523232098078720,5:06 PM - 12 Aug 2017
3,@BarackObama,"John McCain is an American hero & one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John.",887836712822558720,5:49 PM - 19 Jul 2017
4,@BarackObama,Health care has always been about something bigger than politics: it's about the character of our country. https://www.facebook.com/barackobama/posts/10154996557026749 …,877974755592228868,12:41 PM - 22 Jun 2017
5,@BarackObama,"Of all that I've done in my life, I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad, Happy Father's Day!https://twitter.com/michelleobama/status/876454925131288580 …",876456804305252353,8:09 AM - 18 Jun 2017
6,@BarackObama,"On this National Gun Violence Awareness Day, let your voice be heard and show your commitment to reducing gun violence.pic.twitter.com/eXkV4WmkqA",870695481290117120,10:35 AM - 2 Jun 2017
7,@BarackObama,Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we love.pic.twitter.com/y7IQltbEz9,869178832082874369,6:09 AM - 29 May 2017
8,@BarackObama,Good to see my friend Prince Harry in London to discuss the work of our foundations & offer condolences to victims of the Manchester attack.https://twitter.com/kensingtonroyal/status/868418451970379776 …,868455601663332353,6:15 AM - 27 May 2017
9,@BarackObama,"Through faith, love, and resolve the character of the people of Manchester has shown itself.  Our thoughts & prayers are with you.https://twitter.com/justinwelby/status/867738559108837377 …",867745464329883648,7:13 AM - 25 May 2017
10,@BarackObama,Our hearts go out to those killed and wounded in Manchester. Americans will always stand shoulder to shoulder with the people of the UK.,867061620027076608,9:56 AM - 23 May 2017
11,@BarackObama,"Excited to hear from Sierra, Imani, Filiz, and Benedikt who are making a difference at home and abroad. See you in Berlin!https://twitter.com/obamafoundation/status/866758362658111488 …",866764702600359937,2:16 PM - 22 May 2017
12,@BarackObama,"Happy Mother's Day to my love and partner on this journey @MichelleObama, and to all the wonderful, hardworking mothers out there.",863756100948156416,7:01 AM - 14 May 2017
13,@BarackObama,"We're rolling up our sleeves again, back where it all started. Join us at http://Obama.org .https://twitter.com/obamafoundation/status/859830987198537731 …",859855649689174019,12:42 PM - 3 May 2017
14,@BarackObama,"Well said, Jimmy. That's exactly why we fought so hard for the ACA, and why we need to protect it for kids like Billy. And congratulations!https://twitter.com/jimmykimmel/status/859253161873125376 …",859457313232605184,10:19 AM - 2 May 2017
15,@ObamaFoundation,It’s a beautiful day on the South Side.pic.twitter.com/PtoaFbww0s,856529239566417920,8:24 AM - 24 Apr 2017
16,@BarackObama,My heart goes out to the victims and their families in London. No act of terror can shake the strength and resilience of our British ally.,844896595179180034,6:00 AM - 23 Mar 2017
17,@BarackObama,"Chuck Berry rolled over everyone who came before him – and turned up everyone who came after.  We'll miss you, Chuck.  Be good.",843490091519623169,8:51 AM - 19 Mar 2017
